student_id,minutes_watched,days_engage,eng_quiz,eng_exam,eng_hub_qa,st_purch
277434.0,,,,,,
277435.0,30.7,2.0,,,,
277436.0,,,,,,
277437.0,0.2,1.0,,,,
277438.0,,,,,,
277439.0,0.3,1.0,,,,
277440.0,,,,,,
277441.0,2.3,1.0,,,,
277442.0,,,,,,
277443.0,40.1,1.0,,1.0,,
277444.0,,,,,,
277445.0,,,,,,
277446.0,,,,,,
277447.0,,,,,,
277448.0,69.3,3.0,,,,
277449.0,5.1,1.0,,,,
277450.0,,,,,,
277451.0,0.2,1.0,,,,
277452.0,2.1,1.0,,,,
277453.0,0.2,1.0,,,,
277454.0,,,,,,
277455.0,1.6,1.0,,,,
277456.0,,,,,,
277457.0,,,,,,
277458.0,,,,,,
277461.0,212.3,3.0,1.0,1.0,,1.0
277462.0,,,,,,
277463.0,1.9,2.0,,,,
277464.0,,,,,,
277465.0,2.6,1.0,,1.0,,
277466.0,,,,,,
277467.0,,,,,,
277468.0,65.8,2.0,1.0,,,
277469.0,,,,,,
277470.0,1.2,1.0,,,,
277471.0,,,,,,
277472.0,,,,,,
277473.0,,,,,,
277474.0,,,,,,
277475.0,,,,,,
277476.0,1.2,1.0,,,,
277477.0,9.0,2.0,,,,
277478.0,,,,,,
277479.0,52.4,1.0,1.0,,,
277480.0,0.8,1.0,,,,
277482.0,,,,,,
277483.0,,,,,,
277484.0,1.7,1.0,,,,
277485.0,,,,,,
277486.0,,,,,,
277487.0,,,,,,
277488.0,5.0,1.0,,,,
277489.0,0.7,1.0,,,,
277490.0,,,,,,
277491.0,33.0,4.0,1.0,1.0,,
277492.0,279.8,3.0,,1.0,,
277493.0,,,,,,
277494.0,,,,,,
277495.0,,,,,,
277496.0,2.7,1.0,,,,
277497.0,,,,,,
277498.0,10.8,2.0,1.0,,,
277499.0,1532.6,72.0,1.0,1.0,,1.0
277500.0,,,,,,
277501.0,,,,,,
277502.0,,1.0,1.0,,,
277503.0,,,,,,
277504.0,,,,,,
277506.0,0.6,1.0,,,,
277507.0,10.1,1.0,,,,
277508.0,2313.1,36.0,1.0,1.0,,1.0
277509.0,,,,,,
277510.0,43.4,4.0,1.0,,,1.0
277511.0,,,,,,
277512.0,,,,,,
277514.0,,,,,,
277515.0,6.8,1.0,1.0,,,
277516.0,,,,,,
277517.0,,,,,,
277518.0,8.0,1.0,,,,
277519.0,1.6,1.0,1.0,,,
277521.0,161.4,7.0,1.0,,,1.0
277522.0,,,,,,
277523.0,,,,,,
277524.0,28.9,3.0,,,,1.0
277525.0,6.6,1.0,,,,
277526.0,,,,,,
277527.0,49.900000000000006,2.0,1.0,1.0,,
277528.0,40.7,1.0,1.0,1.0,,
277529.0,19.700000000000003,2.0,1.0,,,
277530.0,,,,,,
277531.0,0.3,1.0,,,,
277532.0,13.7,3.0,,,,
277533.0,,,,,,
277534.0,127.89999999999999,4.0,1.0,1.0,,
277535.0,,,,,,
277536.0,,,,,,
277538.0,0.2,1.0,,,,
277539.0,,,,,,
277540.0,0.7,1.0,,,,
277541.0,0.8,1.0,,,,
277542.0,,,,,,
277543.0,,,,,,
277544.0,102.69999999999999,5.0,1.0,1.0,,1.0
277545.0,,,,,,
277546.0,,,,,,
277547.0,,,,,,
277549.0,2.0,2.0,,,,
277550.0,,,,,,
277551.0,6.9,2.0,,,,
277552.0,0.5,1.0,,,,
277553.0,2.2,1.0,,,,
277554.0,7.4,1.0,1.0,,,
277555.0,3.1,1.0,,,,
277556.0,421.2,13.0,1.0,1.0,,1.0
277557.0,1528.8,22.0,1.0,1.0,,1.0
277558.0,,,,,,
277559.0,,,,,,
277560.0,0.2,1.0,,,,
277561.0,,,,,,
277562.0,2011.5,46.0,1.0,1.0,1.0,1.0
277563.0,,,,,,
277564.0,,,,,,
277565.0,,,,,,
277566.0,10.3,2.0,,,,
277567.0,,,,,,
277568.0,,,,,,
277569.0,,,,,,
277570.0,,,,,,
277571.0,53.7,3.0,,1.0,,
277572.0,16.2,3.0,1.0,,,
277573.0,33.2,1.0,1.0,,,
277574.0,0.1,1.0,,,,
277575.0,,,,,,
277576.0,,,,,,
277577.0,,,,,,
277578.0,,,,,,
277579.0,0.3,1.0,1.0,,,
277580.0,12.7,2.0,,,,
277581.0,,,,,,
277582.0,,,,,,
277583.0,,,,,,
277584.0,,,,,,
277585.0,,,,,,
277586.0,1.0,1.0,,,,
277587.0,,,,,,
277588.0,,,,,,
277589.0,6.8,1.0,,,,
277590.0,985.6,44.0,1.0,1.0,,
277591.0,206.29999999999998,5.0,1.0,1.0,,1.0
277592.0,4.8,1.0,,,,
277593.0,,,,,,
277594.0,,,,,,
277595.0,,,,,,
277596.0,19.4,2.0,,1.0,,
277597.0,,,,,,
277598.0,,,,,,
277599.0,10.9,2.0,1.0,,,
277600.0,6.4,1.0,,,,
277601.0,1.5,1.0,,,,
277602.0,,,,,,
277603.0,44.2,3.0,,,,
277604.0,,,,,,
277605.0,28.9,3.0,,,,
277606.0,,,,,,
277607.0,6.5,1.0,,,,
277608.0,,2.0,,1.0,,
277609.0,4021.3,72.0,1.0,1.0,,1.0
277610.0,,,,,,
277611.0,,,,,,
277612.0,11.7,1.0,,,,
277614.0,,,,,,
277615.0,0.1,1.0,,,,
277616.0,,,,,,
277617.0,3.8,1.0,,,,
277618.0,,,,,,
277619.0,7.1,1.0,,,,
277620.0,52.8,2.0,1.0,1.0,,
277621.0,30.0,3.0,,,,
277622.0,,,,,,
277623.0,78.2,2.0,,1.0,,
277624.0,,,,,,
277626.0,0.1,1.0,,,,
277629.0,,,,,,
277630.0,,,,,,
277631.0,,,,,,
277632.0,,,,,,
277633.0,,,,,,
277634.0,,,,,,
277635.0,,,,,,
277636.0,,,,,,
277637.0,,,,,,
277638.0,49.4,4.0,1.0,1.0,,
277639.0,,,,,,
277640.0,44.9,1.0,,1.0,,
277641.0,0.3,1.0,,,,
277642.0,11.0,1.0,1.0,,,
277643.0,,,,,,
277644.0,,,,,,
277645.0,28.6,3.0,,,,
277646.0,2.7,2.0,,,,
277647.0,,,,,,
277649.0,,,,,,
277650.0,29.2,2.0,1.0,,,
277651.0,1.5,1.0,,,,
277652.0,1.2,1.0,,,,
277653.0,2.1,1.0,,,,
277654.0,33.300000000000004,3.0,1.0,,,
277655.0,,,,,,
277656.0,122.7,4.0,1.0,1.0,,
277657.0,140.8,5.0,1.0,1.0,,1.0
277658.0,,,,,,
277659.0,14.1,3.0,1.0,,,
277660.0,35.900000000000006,2.0,,1.0,,
277661.0,,,,,,
277662.0,,,,,,
277663.0,33.9,2.0,1.0,1.0,,
277664.0,,,,,,
277665.0,48.7,2.0,1.0,1.0,,
277666.0,,,,,,
277667.0,14.0,2.0,1.0,,,
277668.0,115.19999999999999,3.0,1.0,1.0,,1.0
277669.0,0.3,1.0,,,,
277670.0,33.5,1.0,1.0,,,1.0
277671.0,8.4,1.0,,,,
277672.0,0.4,1.0,,,,
277673.0,22.1,4.0,1.0,,,
277674.0,,,,,,
277675.0,,,,,,
277676.0,33.8,1.0,,,,
277677.0,43.4,2.0,1.0,1.0,,
277678.0,,,,,,
277679.0,20.7,1.0,1.0,,,
277680.0,,,,,,
277681.0,,,,,,
277682.0,26.7,1.0,1.0,1.0,,
277683.0,,,,,,
277684.0,,,,,,
277685.0,21.2,1.0,1.0,1.0,,
277686.0,,,,,,
277687.0,,,,,,
277688.0,,,,,,
277689.0,39.6,2.0,1.0,,,
277690.0,,,,,,
277691.0,,,,,,
277692.0,1.7,1.0,,,,
277693.0,,,,,,
277694.0,,,,,,
277695.0,2.1,1.0,,,,
277696.0,,,,,,
277697.0,0.6,2.0,,,,
277698.0,29.6,2.0,,1.0,,
277699.0,,,,,,
277701.0,,,,,,
277702.0,21.1,1.0,1.0,,,
277703.0,,,,,,
277704.0,4.4,1.0,,,,1.0
277705.0,132.1,6.0,1.0,1.0,,
277706.0,,,,,,
277707.0,,,,,,
277708.0,,,,,,
277709.0,,,,,,
277710.0,,,,,,
277711.0,,,,,,
277712.0,10.0,1.0,,,,
277714.0,97.7,9.0,,1.0,,
277715.0,80.4,6.0,1.0,,,1.0
277716.0,,,,,,
277718.0,243.2,9.0,1.0,1.0,,
277719.0,,,,,,
277720.0,,,,,,
277721.0,28.3,2.0,1.0,,,
277722.0,,,,,,
277723.0,64.7,1.0,1.0,,,
277724.0,0.1,1.0,,,,1.0
277725.0,65.8,1.0,1.0,,,
277726.0,,,,,,
277727.0,69.6,1.0,1.0,,,
277728.0,208.5,7.0,1.0,1.0,,1.0
277729.0,0.5,1.0,,,,
277730.0,0.6,1.0,,,,
277732.0,,,,,,
277733.0,,,,,,
277734.0,190.1,3.0,1.0,1.0,,
277735.0,0.1,1.0,,,,
277736.0,,,,,,
277737.0,13.399999999999999,4.0,,,,
277738.0,1.3,1.0,,,,
277739.0,,,,,,
277740.0,,,,,,
277741.0,41.8,1.0,1.0,1.0,,
277742.0,,,,,,
277743.0,,,,,,
277744.0,,,,,,
277745.0,,,,,,
277746.0,8.2,1.0,1.0,,,
277747.0,177.9,4.0,1.0,1.0,,
277748.0,2.4000000000000004,3.0,,,,
277749.0,34.9,2.0,,,,
277750.0,0.9,1.0,,,,
277751.0,,,,,,
277752.0,,,,,,
277753.0,,1.0,1.0,,,
277754.0,0.2,1.0,,,,
277755.0,,,,,,
277756.0,0.2,1.0,,,,
277757.0,,,,,,
277758.0,,,,,,
277759.0,4.9,1.0,,,,
277760.0,,,,,,
277761.0,0.1,1.0,,,,
277762.0,,,,,,
277763.0,26.6,1.0,1.0,,,
277764.0,0.1,1.0,,,,
277765.0,3.6,1.0,,,,
277766.0,109.1,3.0,1.0,1.0,,1.0
277767.0,7.5,1.0,1.0,,,
277768.0,1.2,1.0,,,,
277769.0,25.6,1.0,,,,
277770.0,,,,,,
277771.0,,,,,,
277772.0,,,,,,
277773.0,,,,,,
277774.0,,,,,,
277775.0,,,,,,
277776.0,27.6,2.0,1.0,,,
277777.0,6.5,1.0,,,,
277778.0,,,,,,
277779.0,,,,,,
277780.0,3.2,1.0,,,,
277781.0,17.1,3.0,1.0,,,
277782.0,197.5,13.0,1.0,1.0,1.0,1.0
277783.0,,,,,,
277784.0,,,,,,
277785.0,2.8,2.0,,,,
277786.0,0.1,1.0,,,,
277787.0,41.4,1.0,1.0,,,
277788.0,,,,,,
277789.0,20.9,2.0,1.0,,,
277790.0,6.4,1.0,1.0,,,
277791.0,671.6,15.0,1.0,1.0,,
277792.0,,,,,,
277794.0,,,,,,
277795.0,,,,,,
277796.0,1.4,1.0,,,,
277797.0,2.1,1.0,,,,
277798.0,0.1,1.0,,,,
277799.0,1.1,1.0,,,,
277800.0,42.9,1.0,,,,
277801.0,5.2,1.0,1.0,,,
277802.0,5.7,1.0,,,,
277803.0,159.1,3.0,,,,1.0
277804.0,169.6,7.0,1.0,,,
277805.0,17.4,1.0,1.0,,,
277806.0,37.1,2.0,1.0,,,
277807.0,,,,,,
277808.0,,,,,,
277809.0,1.5,2.0,,,,
277810.0,,,,,,
277811.0,,,,,,
277812.0,,,,,,
277813.0,,,,,,
277814.0,43.0,4.0,1.0,1.0,,1.0
277816.0,86.4,5.0,1.0,,,
277817.0,24.8,1.0,,,,
277818.0,,,,,,
277819.0,,,,,,
277820.0,55.8,3.0,1.0,1.0,,
277821.0,587.5,15.0,1.0,1.0,,1.0
277822.0,,,,,,
277823.0,0.9,1.0,,,,
277824.0,,,,,,
277825.0,648.7,22.0,1.0,1.0,,
277826.0,,,,,,
277827.0,74.0,2.0,,,,
277828.0,,,,,,
277829.0,,,,,,
277830.0,,,,,,
277831.0,,,,,,
277832.0,,,,,,
277833.0,,,,,,
277834.0,1133.5,15.0,1.0,1.0,1.0,1.0
277835.0,,,,,,
277836.0,0.3,1.0,,,,
277837.0,,,,,,
277838.0,,,,,,
277839.0,,,,,,
277840.0,11.3,1.0,,,,1.0
277842.0,,,,,,
277843.0,0.3,1.0,,,,
277844.0,,,,,,
277845.0,261.8,18.0,1.0,1.0,,1.0
277846.0,27.1,2.0,,,,
277847.0,,,,,,
277848.0,0.3,1.0,,,,
277849.0,,,,,,
277850.0,,,,,,
277851.0,,,,,,
277852.0,,,,,,
277853.0,,,,,,
277854.0,,,,,,
277856.0,15.6,3.0,1.0,,,
277857.0,,,,,,
277858.0,,,,,,
277859.0,,,,,,
277860.0,10.6,2.0,1.0,,,
277861.0,1.6,1.0,,,,
277862.0,1.1,1.0,,,,
277863.0,,,,,,
277864.0,2390.2,78.0,1.0,1.0,,1.0
277865.0,5.5,1.0,,,,
277866.0,2587.0,57.0,1.0,1.0,1.0,1.0
277867.0,,,,,,
277868.0,1.3,1.0,,,,
277869.0,1.7,1.0,,,,
277870.0,,,,,,
277871.0,4.4,1.0,,,,
277872.0,3.1,1.0,,,,
277873.0,,,,,,
277874.0,,,,,,
277875.0,1.6,1.0,,,,
277876.0,,,,,,
277877.0,0.6,1.0,,,,
277878.0,,,,,,
277879.0,111.69999999999999,3.0,,1.0,,
277880.0,6.2,1.0,1.0,,,1.0
277881.0,,,,,,
277882.0,,,,,,
277883.0,,,,,,
277884.0,0.7,1.0,,,,
277885.0,,,,,,
277886.0,2103.8,23.0,1.0,1.0,,1.0
277887.0,10.7,1.0,,,,
277888.0,46.599999999999994,5.0,1.0,1.0,,
277894.0,,,,,,
277895.0,19.8,3.0,1.0,,1.0,
277896.0,12.899999999999999,2.0,1.0,,,
277897.0,6.2,1.0,1.0,,,
277898.0,1.6,1.0,,,,
277899.0,,,,,,
277900.0,0.6,1.0,,,,
277901.0,,,,,,
277903.0,37.2,3.0,,1.0,,
277904.0,9.8,1.0,1.0,,,
277905.0,0.3,1.0,,,,
277906.0,,,,,,
277908.0,4.2,1.0,,,,
277909.0,0.7,1.0,,,,
277910.0,4.8,1.0,,,,
277911.0,,,,,,
277912.0,,,,,,
277913.0,20.4,2.0,1.0,,,
277914.0,2.0,1.0,,,,
277915.0,1.0,1.0,,,,
277916.0,0.6,1.0,,,,
277917.0,,,,,,
277918.0,,,,,,
277919.0,,,,,,
277920.0,0.7,2.0,,,,
277921.0,4.4,1.0,,,,
277922.0,,,,,,
277923.0,,,,,,
277924.0,,,,,,
277925.0,,,,,,
277926.0,7.1,2.0,,,,
277927.0,14.2,2.0,1.0,,,
277928.0,,,,,,
277929.0,60.3,1.0,1.0,1.0,,
277930.0,,,,,,
277931.0,0.1,1.0,,,,
277932.0,,,,,,
277933.0,,,,,,
277934.0,9.2,1.0,,,,
277935.0,31.7,1.0,,,,
277936.0,,,,,,
277937.0,,,,,,
277938.0,1.2,1.0,,,,
277939.0,,,,,,
277942.0,,,,,,
277943.0,0.4,1.0,,,,
277944.0,,,,,,
277945.0,311.8,4.0,1.0,1.0,,
277946.0,0.1,1.0,,,,
277947.0,,,,,,
277948.0,,1.0,1.0,,,
277949.0,,,,,,
277950.0,,,,,,
277951.0,44.7,4.0,1.0,1.0,,
277952.0,,,,,,
277953.0,754.0,18.0,1.0,1.0,,1.0
277954.0,,,,,,
277955.0,0.8,1.0,,,,
277956.0,1.2,1.0,,,,
277957.0,,,,,,
277958.0,3.8,2.0,,,,
277959.0,,,,,,
277960.0,0.3,1.0,,,,
277961.0,32.5,1.0,1.0,,,
277962.0,64.1,1.0,1.0,,,
277963.0,,,,,,
277964.0,619.6999999999999,18.0,1.0,1.0,,1.0
277965.0,11.7,1.0,1.0,,,
277966.0,28.2,1.0,,,,
277967.0,4.7,1.0,,,,
277968.0,5.2,1.0,,,,
277969.0,0.1,1.0,,,,
277970.0,0.2,1.0,,,,
277971.0,,,,,,
277974.0,21.6,1.0,,,,
277975.0,,,,,,
277976.0,,,,,,
277977.0,10.1,1.0,1.0,,,1.0
277978.0,1.1,1.0,,,,
277979.0,0.1,1.0,,,,
277980.0,,,,,,
277981.0,10.0,1.0,1.0,,,
277982.0,,,,,,
277983.0,44.9,2.0,1.0,,,
277984.0,,,,,,
277985.0,,,,,,
277986.0,28.8,3.0,,,,
277987.0,0.2,1.0,,,,
277988.0,,,,,,
277989.0,25.9,1.0,1.0,,,
277990.0,,,,,,
277991.0,5.4,1.0,1.0,,,
277992.0,,,,,,
277993.0,3.4,1.0,1.0,,,
277994.0,27.2,1.0,1.0,,,
277995.0,,,,,,
277996.0,,,,,,
277997.0,,,,,,
277998.0,,,,,,
277999.0,,,,,,
278000.0,10.0,1.0,1.0,,,
278002.0,6.2,1.0,,1.0,,
278003.0,,,,,,
278004.0,0.2,1.0,,,,
278005.0,,,,,,
278006.0,,,,,,
278007.0,,,,,,
278008.0,,,,,,
278009.0,,,,,,
278010.0,,,,,,
278011.0,,,,,,
278012.0,,,,,,
278013.0,,,,,,
278014.0,,,,,,
278015.0,,,,,,
278016.0,,,,,,
278017.0,162.10000000000002,2.0,1.0,1.0,,
278018.0,,,,,,
278019.0,,,,,,
278020.0,,,,,,
278021.0,8.0,1.0,,,,
278022.0,,,,,,
278023.0,0.2,1.0,,,,
278024.0,7.0,1.0,1.0,,,
278025.0,0.7,1.0,,,,
278026.0,11.2,1.0,1.0,,,
278027.0,,,,,,
278028.0,,,,,,
278029.0,,,,,,
278030.0,,,,,,
278031.0,,,,,,
278032.0,44.5,2.0,1.0,1.0,,
278033.0,,,,,,
278034.0,,,,,,
278035.0,,,,,,
278036.0,,,,,,
278037.0,,,,,,
278038.0,,,,,,
278039.0,73.4,1.0,,1.0,,
278040.0,0.8,2.0,,,,
278041.0,,,,,,
278042.0,,,,,,
278043.0,0.2,1.0,,,,
278044.0,13.4,1.0,,,,
278045.0,18.8,2.0,1.0,,,
278046.0,1.1,1.0,,,,
278047.0,42.2,1.0,1.0,,,
278048.0,13.899999999999999,2.0,1.0,,,
278049.0,,,,,,
278050.0,0.2,1.0,,1.0,,
278051.0,,,,,,
278052.0,,,,,,
278053.0,0.8,1.0,,,,
278054.0,0.1,1.0,,,,
278055.0,1041.9,49.0,1.0,1.0,,1.0
278056.0,,,,,,
278057.0,,,,,,
278058.0,0.1,1.0,,,,
278059.0,0.6,1.0,,,,
278060.0,,,,,,
278061.0,0.6,1.0,,,,
278062.0,94.8,2.0,,1.0,,
278063.0,40.6,1.0,,,,
278064.0,,,,,,
278065.0,,,,,,
278066.0,,,,,,
278067.0,,,,,,
278068.0,,,,,,
278069.0,,,,,,
278070.0,,,,,,
278071.0,,,,,,
278072.0,18.6,1.0,,1.0,,
278073.0,,,,,,
278074.0,,,,,,
278075.0,,,,,,
278076.0,0.1,1.0,,,,
278077.0,18.2,1.0,,,,
278078.0,,,,,,
278079.0,1.4000000000000001,2.0,,,,
278080.0,164.0,6.0,1.0,1.0,,1.0
278081.0,,,,,,
278082.0,,,,,,
278083.0,,,,,,
278084.0,2.5,1.0,,,,
278085.0,0.2,1.0,,,,
278086.0,,,,,,
278088.0,151.9,10.0,1.0,,,1.0
278089.0,,,,,,
278090.0,,,,,,
278091.0,,,,,,
278092.0,,,,,,
278093.0,,,,,,
278094.0,,,,,,
278095.0,6.3,1.0,,,,
278096.0,1.3,1.0,,,,
278097.0,,,,,,
278098.0,,,,,,
278099.0,0.4,1.0,,,,
278100.0,0.1,1.0,,,,
278101.0,75.3,4.0,1.0,,,1.0
278102.0,,,,,,
278103.0,0.5,1.0,,,,
278104.0,,,,,,
278105.0,1.4000000000000001,2.0,,,,
278106.0,0.1,1.0,,,,
278107.0,6.1,1.0,,,,
278108.0,,,,,,
278109.0,,,,,,
278110.0,,,,,,
278111.0,9.7,1.0,1.0,,,
278113.0,49.5,2.0,1.0,1.0,,
278114.0,,,,,,
278115.0,297.5,17.0,1.0,1.0,,1.0
278116.0,,,,,,
278117.0,,,,,,
278118.0,,,,,,
278119.0,39.0,2.0,1.0,1.0,,
278120.0,10.2,1.0,1.0,,,
278121.0,,,,,,
278122.0,,,,,,
278123.0,,,,,,
278124.0,,,,,,
278125.0,,,,,,
278126.0,39.699999999999996,2.0,1.0,,,
278127.0,,,,,,
278128.0,4.3,1.0,,,,
278129.0,713.6,32.0,1.0,1.0,,1.0
278130.0,27.8,1.0,,1.0,,
278131.0,10.4,1.0,,,,
278132.0,,,,,,
278133.0,0.4,1.0,,,,
278134.0,1.0,1.0,,,,
278135.0,4.8,1.0,,,,
278136.0,11.1,1.0,1.0,,,
278137.0,,,,,,
278138.0,,,,,,
278139.0,2.3,1.0,,,,
278140.0,2.6,1.0,,,,
278141.0,,,,,,
278142.0,,,,,,
278143.0,9.4,2.0,,,,1.0
278144.0,0.3,1.0,,,,
278145.0,6.7,1.0,,,,
278146.0,,,,,,
278147.0,3.3,1.0,,,,
278148.0,,,,,,
278149.0,,,,,,
278150.0,1.2,1.0,,,,
278151.0,,,,,,
278152.0,,,,,,
278153.0,,,,,,
278154.0,0.4,1.0,,,,
278155.0,,,,,,
278156.0,2.1,1.0,,,,
278157.0,34.0,3.0,1.0,,,
278158.0,13.2,1.0,,,,
278159.0,,,,,,
278160.0,36.4,2.0,,,,
278161.0,54.4,5.0,1.0,,,
278162.0,,,,,,
278163.0,4.3,1.0,1.0,,,
278164.0,,,,,,
278165.0,,,,,,
278166.0,5.699999999999999,2.0,,,,
278167.0,0.2,1.0,,,,
278168.0,,,,,,
278169.0,,,,,,
278170.0,5.1,1.0,1.0,,,
278171.0,,,,,,
278172.0,0.7,1.0,,,,
278173.0,,,,,,
278174.0,,,,,,
278175.0,,,,,,
278176.0,,,,,,
278177.0,491.40000000000003,21.0,1.0,1.0,,1.0
278178.0,,,,,,
278180.0,8.1,1.0,,,,
278181.0,,,,,,
278182.0,,,,,,
278183.0,0.7,1.0,,,,
278184.0,,,,,,
278185.0,5.3,1.0,,,,
278186.0,,,,,,
278187.0,2.3,1.0,,,,
278188.0,6.6,1.0,,,,
278189.0,,,,,,
278190.0,45.1,4.0,1.0,,,
278191.0,40.1,1.0,,,,
278192.0,70.0,7.0,,1.0,,
278193.0,,,,,,
278194.0,39.8,2.0,1.0,,,
278195.0,10.1,1.0,1.0,,,
278196.0,,,,,,
278197.0,259.3,3.0,1.0,,,
278198.0,,,,,,
278199.0,31.4,2.0,1.0,,,
278200.0,0.2,1.0,,,,
278201.0,,,,,,
278202.0,,,,,,
278203.0,1.2,1.0,,,,
278204.0,,,,,,
278205.0,,,,,,
278206.0,,,,,,
278207.0,,,,,,
278208.0,43.0,1.0,1.0,1.0,,
278209.0,,,,,,
278210.0,2.0,1.0,,,,
278211.0,,,,,,
278212.0,1.1,1.0,,,,
278213.0,65.9,1.0,1.0,,,
278214.0,,,,,,
278215.0,45.4,3.0,1.0,1.0,,1.0
278216.0,169.0,14.0,1.0,1.0,,
278217.0,27.9,1.0,1.0,1.0,,
278218.0,,,,,,
278219.0,,,,,,
278220.0,20.1,1.0,1.0,,,
278221.0,0.1,1.0,,,,
278222.0,0.2,1.0,,,,
278223.0,,,,,,
278224.0,132.6,3.0,1.0,1.0,,
278225.0,,,,,,
278226.0,,,,,,
278227.0,44.6,1.0,1.0,,,
278228.0,68.10000000000001,3.0,1.0,1.0,,
278229.0,,,,,,
278230.0,12.3,3.0,1.0,,,
278231.0,6.6,1.0,1.0,,,
278232.0,,,,,,
278233.0,,,,,,
278234.0,,,,,,
278235.0,,,,,,
278236.0,,,,,,
278237.0,,,,,,
278238.0,6.6,1.0,,,,
278239.0,,,,,,
278240.0,,,,,,
278241.0,9.9,1.0,1.0,,,
278242.0,5.2,1.0,1.0,,,
278243.0,22.599999999999998,3.0,1.0,1.0,,
278244.0,0.3,1.0,,,,
278245.0,0.9,1.0,,,,
278246.0,1.2,1.0,,,,
278247.0,,,,,,
278248.0,0.1,1.0,,,,
278249.0,0.1,1.0,,,,
278250.0,,,,,,
278251.0,,,,,,
278252.0,,,,,,
278253.0,46.3,2.0,1.0,1.0,,
278254.0,16.2,2.0,1.0,,,
278255.0,,,,,,
278256.0,14.8,1.0,1.0,,,
278257.0,,,,,,
278258.0,44.7,7.0,1.0,1.0,,
278259.0,31.9,1.0,1.0,,,
278260.0,,,,,,
278261.0,8.7,1.0,,,,
278263.0,6.3,1.0,1.0,,,
278264.0,,,,,,
278265.0,,,,,,
278266.0,6.6,1.0,,,,
278267.0,2.0,1.0,,,,
278268.0,0.2,1.0,,,,
278269.0,,,,,,
278270.0,,,,,,
278271.0,32.2,2.0,1.0,,,
278272.0,47.900000000000006,2.0,,1.0,,
278273.0,,,,,,
278274.0,,,,,,
278275.0,65.9,5.0,1.0,,,
278276.0,,,,,,
278277.0,,,,,,
278278.0,,,,,,
278279.0,0.3,1.0,,,,
278280.0,372.1,24.0,1.0,1.0,,1.0
278281.0,15.8,1.0,1.0,,,
278282.0,,,,,,
278283.0,4788.4,62.0,1.0,1.0,1.0,1.0
278284.0,40.8,2.0,1.0,,,
278285.0,,,,,,
278286.0,,,,,,
278287.0,,,,,,
278288.0,63.0,4.0,1.0,1.0,,
278289.0,2.8,1.0,,,,
278290.0,32.1,3.0,1.0,,,
278291.0,10.4,1.0,1.0,,,
278292.0,2.6999999999999997,4.0,,,,
278293.0,,,,,,
278294.0,11.4,1.0,1.0,,,
278295.0,,,,,,
278296.0,10.2,1.0,,,,
278298.0,,,,,,
278299.0,,,,,,
278300.0,,,,,,
278301.0,,,,,,
278302.0,,,,,,
278303.0,,,,,,
278304.0,93.1,9.0,1.0,,,
278305.0,0.2,1.0,,,,
278306.0,,,,,,
278307.0,,,,,,
278308.0,,,,,,
278309.0,,,,,,
278310.0,0.6,1.0,,,,
278311.0,2.8,1.0,,,,
278312.0,,,,,,
278313.0,3.2,1.0,,,,
278314.0,,,,,,
278315.0,,,,,,
278316.0,0.3,1.0,,,,
278317.0,1.2,1.0,,,,
278318.0,0.6,1.0,,,,
278319.0,,,,,,
278320.0,5.4,1.0,,,,
278321.0,6.4,1.0,,,,
278322.0,,,,,,
278323.0,,,,,,
278324.0,74.8,1.0,,1.0,,
278325.0,,,,,,
278326.0,482.90000000000003,15.0,1.0,1.0,,1.0
278327.0,,,,,,
278328.0,1.0,1.0,,,,
278329.0,,,,,,
278330.0,27.5,1.0,1.0,,,
278331.0,0.2,1.0,1.0,,,
278332.0,,,,,,
278333.0,,,,,,
278334.0,,,,,,
278335.0,,,,,,
278336.0,6.199999999999999,2.0,,,,
278337.0,,,,,,
278338.0,48.8,2.0,1.0,,,
278339.0,,,,,,
278340.0,,,,,,
278341.0,0.3,1.0,,,,
278342.0,,,,,,
278343.0,,,,,,
278344.0,461.3,15.0,1.0,1.0,,1.0
278345.0,,,,,,
278346.0,,,,,,
278347.0,,,,,,
278348.0,,,,,,
278349.0,,,,,,
278350.0,0.2,1.0,,,,
278351.0,1.2,1.0,,,,
278352.0,,,,,,
278353.0,57.4,2.0,1.0,1.0,,
278354.0,,,,,,
278355.0,6.2,1.0,,,,
278356.0,,,,,,
278357.0,,,,,,
278358.0,,,,,,
278359.0,,,,,,
278360.0,,,,,,
278361.0,11.3,1.0,1.0,,,
278362.0,,,,,,
278363.0,,,,,,
278364.0,8.399999999999999,2.0,,,,
278365.0,45.4,4.0,,,,
278366.0,60.0,3.0,1.0,1.0,,1.0
278367.0,6.4,1.0,,,,
278368.0,,1.0,1.0,,,
278369.0,,,,,,
278370.0,0.6,1.0,,,,
278371.0,28.8,1.0,1.0,,,
278372.0,9.6,2.0,,,,
278373.0,,,,,,
278374.0,,,,,,
278375.0,16.0,1.0,,,,
278376.0,2.7,1.0,,,,
278377.0,,,,,,
278378.0,,,,,,
278379.0,,,,,,
278380.0,17.7,1.0,,1.0,,
278381.0,10.0,1.0,,,,
278382.0,,,,,,
278383.0,,,,,,
278385.0,60.3,1.0,,,,
278386.0,,,,,,
278387.0,89.9,4.0,1.0,1.0,,
278388.0,4.4,1.0,,,,
278389.0,,,,,,
278390.0,,,,,,
278391.0,,,,,,
278392.0,6.7,1.0,,,,
278393.0,,,,,,
